order_id,order_date,product_name,category,quantity,unit_price,discount,region,customer_segment
2995,2025-05-14,Leather Jacket,Clothing,3,85.43,0.1,North America,Consumer
2996,2025-05-14,Yoga Mat,Sports,4,48.54,0.05,North America,Home Office
2997,2025-05-14,Standing Desk,Home,4,165.01,0.15,LATAM,Consumer
2998,2025-05-14,Smartwatch Ultra,Electronics,4,771.57,0.0,APAC,Home Office
2999,2025-05-14,Air Purifier,Home,1,231.68,0.0,North America,Corporate
3000,2025-05-14,MacBook Air,Electronics,3,276.7,0.0,APAC,Premium
3001,2025-05-14,Ergonomic Chair,Home,1,110.62,0.0,Europe,Premium
3002,2025-05-14,Cotton T-Shirt,Clothing,1,106.13,0.0,Europe,Premium
3003,2025-05-14,Running Shoes,Clothing,4,52.97,0.1,Europe,Premium
3004,2025-05-14,Ergonomic Chair,Home,4,388.55,0.1,APAC,Corporate
3005,2025-05-14,LED Desk Lamp,Home,1,194.92,0.2,APAC,Home Office
3006,2025-05-15,Cotton T-Shirt,Clothing,1,130.39,0.2,LATAM,Home Office
3007,2025-05-15,LED Desk Lamp,Home,3,118.06,0.0,North America,Corporate
3008,2025-05-15,Dumbbell Set,Sports,2,109.07,0.1,North America,Premium
3009,2025-05-15,LED Desk Lamp,Home,3,216.51,0.0,North America,Home Office
3010,2025-05-15,Smartwatch Ultra,Electronics,2,857.23,0.15,APAC,Corporate
3011,2025-05-15,iPad Pro,Electronics,3,624.52,0.0,Europe,Premium
3012,2025-05-15,Leather Jacket,Clothing,4,106.32,0.0,LATAM,Home Office
3013,2025-05-15,Air Purifier,Home,2,351.34,0.0,LATAM,Consumer
3014,2025-05-15,Running Shoes,Clothing,4,39.13,0.2,Europe,Home Office
3015,2025-05-15,Denim Jeans,Clothing,4,142.78,0.0,LATAM,Consumer
3016,2025-05-15,Running Shoes,Clothing,4,55.45,0.2,APAC,Home Office
3017,2025-05-15,Running Shoes,Clothing,3,85.52,0.05,APAC,Home Office
3018,2025-05-15,Ergonomic Chair,Home,4,280.72,0.15,North America,Premium
3019,2025-05-15,Yoga Mat,Sports,2,188.75,0.0,APAC,Premium
3020,2025-05-15,LED Desk Lamp,Home,4,296.45,0.2,LATAM,Home Office
3021,2025-05-15,Ergonomic Chair,Home,4,80.99,0.05,APAC,Consumer
3022,2025-05-15,LED Desk Lamp,Home,1,360.18,0.0,LATAM,Home Office
3023,2025-05-16,Running Shoes,Clothing,1,40.28,0.0,Europe,Corporate
3024,2025-05-16,Ergonomic Chair,Home,2,305.66,0.0,North America,Premium
3025,2025-05-16,Leather Jacket,Clothing,3,89.91,0.0,LATAM,Premium
3026,2025-05-16,Standing Desk,Home,3,234.97,0.2,North America,Home Office
3027,2025-05-16,iPhone 15,Electronics,2,815.98,0.05,LATAM,Consumer
3028,2025-05-16,Standing Desk,Home,4,366.24,0.1,LATAM,Corporate
3029,2025-05-16,Yoga Mat,Sports,3,78.9,0.15,North America,Consumer
3030,2025-05-16,Yoga Mat,Sports,1,53.29,0.15,APAC,Consumer
3031,2025-05-16,Coffee Maker,Home,1,62.93,0.0,North America,Premium
3032,2025-05-16,Bluetooth Speaker,Electronics,2,853.76,0.2,Europe,Home Office
3033,2025-05-16,iPad Pro,Electronics,2,926.36,0.0,Europe,Premium
3034,2025-05-16,Yoga Mat,Sports,1,164.11,0.05,LATAM,Consumer
3035,2025-05-16,Leather Jacket,Clothing,4,144.33,0.1,North America,Corporate
3036,2025-05-16,Dumbbell Set,Sports,2,15.68,0.15,APAC,Premium
3037,2025-05-16,Smartwatch Ultra,Electronics,2,887.88,0.15,LATAM,Consumer
3038,2025-05-17,LED Desk Lamp,Home,4,100.78,0.0,LATAM,Corporate
3039,2025-05-17,LED Desk Lamp,Home,4,339.04,0.0,LATAM,Consumer
3040,2025-05-17,Coffee Maker,Home,3,208.59,0.1,Europe,Consumer
3041,2025-05-17,Dumbbell Set,Sports,4,153.51,0.0,North America,Corporate
3042,2025-05-17,Cotton T-Shirt,Clothing,4,87.12,0.05,North America,Premium
3043,2025-05-17,Smartwatch Ultra,Electronics,1,882.55,0.0,APAC,Consumer
3044,2025-05-17,Leather Jacket,Clothing,2,56.6,0.0,North America,Home Office
3045,2025-05-17,Ergonomic Chair,Home,4,326.92,0.1,Europe,Home Office
3046,2025-05-17,Denim Jeans,Clothing,1,101.25,0.05,North America,Corporate
3047,2025-05-17,Cotton T-Shirt,Clothing,4,149.94,0.0,APAC,Consumer
3048,2025-05-17,Wool Sweater,Clothing,2,83.23,0.15,LATAM,Consumer
3049,2025-05-17,Ergonomic Chair,Home,1,71.86,0.0,LATAM,Corporate
3050,2025-05-17,Camping Tent,Sports,2,177.44,0.0,North America,Home Office
3051,2025-05-17,iPad Pro,Electronics,2,786.29,0.2,Europe,Consumer
3052,2025-05-17,Smartwatch Ultra,Electronics,2,810.97,0.0,LATAM,Premium
3053,2025-05-17,Tennis Racket,Sports,2,183.36,0.15,LATAM,Corporate
3054,2025-05-17,Coffee Maker,Home,3,136.67,0.0,APAC,Consumer
3055,2025-05-17,Running Shoes,Clothing,3,93.98,0.15,LATAM,Premium
3056,2025-05-17,Ergonomic Chair,Home,4,194.11,0.2,Europe,Corporate
3057,2025-05-17,Cotton T-Shirt,Clothing,3,116.32,0.15,APAC,Home Office
3058,2025-05-18,Cotton T-Shirt,Clothing,4,49.91,0.0,Europe,Premium
3059,2025-05-18,Yoga Mat,Sports,3,15.41,0.1,Europe,Premium
3060,2025-05-18,Tennis Racket,Sports,4,33.2,0.0,LATAM,Consumer
3061,2025-05-18,LED Desk Lamp,Home,1,234.15,0.0,APAC,Premium
3062,2025-05-18,Yoga Mat,Sports,1,139.64,0.15,APAC,Home Office
3063,2025-05-18,Coffee Maker,Home,4,53.56,0.0,Europe,Corporate
3064,2025-05-18,Bluetooth Speaker,Electronics,3,832.63,0.0,Europe,Premium
3065,2025-05-18,Ergonomic Chair,Home,4,323.1,0.0,APAC,Home Office
3066,2025-05-18,Leather Jacket,Clothing,4,103.23,0.2,LATAM,Home Office
3067,2025-05-18,Dumbbell Set,Sports,1,133.98,0.0,APAC,Consumer
3068,2025-05-18,Running Shoes,Clothing,1,100.85,0.2,North America,Corporate
3069,2025-05-18,iPad Pro,Electronics,2,1068.92,0.0,APAC,Corporate
3070,2025-05-18,Yoga Mat,Sports,4,30.71,0.1,APAC,Home Office
3071,2025-05-18,MacBook Air,Electronics,1,930.92,0.1,Europe,Consumer
3072,2025-05-18,iPhone 15,Electronics,1,268.06,0.2,APAC,Corporate
3073,2025-05-19,Tennis Racket,Sports,3,94.29,0.1,APAC,Corporate
3074,2025-05-19,Wool Sweater,Clothing,4,60.77,0.15,APAC,Premium
3075,2025-05-19,Ergonomic Chair,Home,2,279.8,0.0,North America,Home Office
3076,2025-05-19,Cotton T-Shirt,Clothing,3,122.51,0.0,LATAM,Home Office
3077,2025-05-19,Denim Jeans,Clothing,3,111.76,0.0,LATAM,Home Office
3078,2025-05-19,LED Desk Lamp,Home,1,300.17,0.0,LATAM,Home Office
3079,2025-05-19,Running Shoes,Clothing,1,95.85,0.0,North America,Consumer
3080,2025-05-19,Leather Jacket,Clothing,1,57.08,0.05,LATAM,Home Office
3081,2025-05-19,Running Shoes,Clothing,3,67.1,0.0,North America,Home Office
3082,2025-05-19,Ergonomic Chair,Home,4,215.25,0.0,LATAM,Consumer
3083,2025-05-19,Wool Sweater,Clothing,2,135.87,0.2,North America,Consumer
3084,2025-05-19,Smartwatch Ultra,Electronics,3,971.55,0.1,LATAM,Consumer
3085,2025-05-19,Denim Jeans,Clothing,2,51.08,0.0,Europe,Corporate
3086,2025-05-20,LED Desk Lamp,Home,4,364.79,0.0,North America,Premium
3087,2025-05-20,Tennis Racket,Sports,2,149.48,0.0,LATAM,Home Office
3088,2025-05-20,Leather Jacket,Clothing,3,49.9,0.0,North America,Corporate
3089,2025-05-20,Dumbbell Set,Sports,3,90.26,0.0,LATAM,Consumer
3090,2025-05-20,Air Purifier,Home,2,347.93,0.05,APAC,Corporate
3091,2025-05-20,MacBook Air,Electronics,4,544.59,0.1,LATAM,Consumer
3092,2025-05-20,Ergonomic Chair,Home,3,346.17,0.0,North America,Premium
3093,2025-05-20,Camping Tent,Sports,4,109.53,0.0,Europe,Premium
3094,2025-05-20,Tennis Racket,Sports,4,74.86,0.1,Europe,Corporate
3095,2025-05-20,Running Shoes,Clothing,3,59.27,0.0,Europe,Corporate
3096,2025-05-20,Air Purifier,Home,1,65.41,0.1,APAC,Consumer
3097,2025-05-21,iPad Pro,Electronics,3,1079.36,0.0,Europe,Corporate
3098,2025-05-21,Running Shoes,Clothing,3,100.36,0.2,Europe,Premium
3099,2025-05-21,iPhone 15,Electronics,1,983.77,0.1,APAC,Premium
3100,2025-05-21,Tennis Racket,Sports,3,99.36,0.0,North America,Home Office
3101,2025-05-21,Air Purifier,Home,4,286.36,0.05,LATAM,Premium
3102,2025-05-21,LED Desk Lamp,Home,1,368.65,0.1,LATAM,Consumer
3103,2025-05-21,Standing Desk,Home,4,201.44,0.0,Europe,Home Office
3104,2025-05-21,Denim Jeans,Clothing,3,136.5,0.05,APAC,Premium
3105,2025-05-21,Cotton T-Shirt,Clothing,1,33.99,0.1,Europe,Home Office
3106,2025-05-21,Yoga Mat,Sports,4,100.86,0.0,APAC,Consumer
3107,2025-05-22,Running Shoes,Clothing,3,93.82,0.0,APAC,Consumer
3108,2025-05-22,Smartwatch Ultra,Electronics,1,658.9,0.1,Europe,Corporate
3109,2025-05-22,Bluetooth Speaker,Electronics,3,789.39,0.1,LATAM,Consumer
3110,2025-05-22,Smartwatch Ultra,Electronics,4,213.41,0.05,LATAM,Consumer
3111,2025-05-22,Yoga Mat,Sports,2,18.33,0.0,Europe,Home Office
3112,2025-05-22,Dumbbell Set,Sports,3,31.55,0.2,LATAM,Home Office
3113,2025-05-22,Ergonomic Chair,Home,3,124.13,0.0,North America,Home Office
3114,2025-05-22,LED Desk Lamp,Home,1,239.29,0.1,APAC,Premium
3115,2025-05-22,Cotton T-Shirt,Clothing,1,91.38,0.2,Europe,Consumer
3116,2025-05-22,Camping Tent,Sports,1,175.95,0.2,Europe,Corporate
3117,2025-05-22,Yoga Mat,Sports,1,78.17,0.15,Europe,Corporate
3118,2025-05-22,LED Desk Lamp,Home,2,63.34,0.0,LATAM,Premium
3119,2025-05-22,Sleeping Bag,Sports,3,37.58,0.2,LATAM,Premium
3120,2025-05-22,MacBook Air,Electronics,3,1149.78,0.0,Europe,Corporate
3121,2025-05-22,Wool Sweater,Clothing,2,128.91,0.1,APAC,Premium
3122,2025-05-22,Cotton T-Shirt,Clothing,4,43.46,0.1,LATAM,Corporate
3123,2025-05-22,Standing Desk,Home,3,389.76,0.05,Europe,Home Office
3124,2025-05-22,Standing Desk,Home,1,275.0,0.0,Europe,Home Office
3125,2025-05-23,Camping Tent,Sports,3,109.38,0.0,Europe,Consumer
3126,2025-05-23,Ergonomic Chair,Home,2,208.16,0.1,North America,Corporate
3127,2025-05-23,Coffee Maker,Home,4,122.58,0.15,APAC,Corporate
3128,2025-05-23,Camping Tent,Sports,2,174.0,0.0,APAC,Corporate
3129,2025-05-23,Sleeping Bag,Sports,4,105.31,0.0,North America,Consumer
3130,2025-05-23,Smartwatch Ultra,Electronics,1,834.89,0.0,North America,Home Office
3131,2025-05-23,iPad Pro,Electronics,2,427.81,0.05,Europe,Home Office
3132,2025-05-23,Standing Desk,Home,3,270.04,0.1,Europe,Consumer
3133,2025-05-23,Sleeping Bag,Sports,2,59.06,0.2,APAC,Home Office
3134,2025-05-23,Smartwatch Ultra,Electronics,3,717.15,0.1,Europe,Consumer
3135,2025-05-23,Denim Jeans,Clothing,3,93.89,0.0,Europe,Premium
3136,2025-05-23,Leather Jacket,Clothing,2,56.66,0.0,North America,Premium
3137,2025-05-23,Yoga Mat,Sports,3,113.59,0.05,Europe,Premium
3138,2025-05-23,iPad Pro,Electronics,2,1054.25,0.05,LATAM,Premium
3139,2025-05-24,Denim Jeans,Clothing,4,123.36,0.0,Europe,Premium
3140,2025-05-24,Air Purifier,Home,4,109.86,0.0,Europe,Premium
3141,2025-05-24,Ergonomic Chair,Home,1,139.26,0.0,APAC,Consumer
3142,2025-05-24,Standing Desk,Home,1,205.19,0.15,APAC,Premium
3143,2025-05-24,Coffee Maker,Home,2,261.59,0.1,LATAM,Home Office
3144,2025-05-24,Ergonomic Chair,Home,2,367.26,0.1,North America,Home Office
3145,2025-05-24,Camping Tent,Sports,4,97.95,0.0,APAC,Premium
3146,2025-05-24,Running Shoes,Clothing,4,131.37,0.2,APAC,Corporate
3147,2025-05-24,Yoga Mat,Sports,4,75.77,0.15,North America,Premium
3148,2025-05-24,Leather Jacket,Clothing,3,122.96,0.0,Europe,Premium
3149,2025-05-24,LED Desk Lamp,Home,1,237.35,0.0,Europe,Consumer
3150,2025-05-24,Wool Sweater,Clothing,3,138.26,0.05,APAC,Home Office
3151,2025-05-24,Cotton T-Shirt,Clothing,3,117.46,0.15,APAC,Corporate
3152,2025-05-24,LED Desk Lamp,Home,4,111.13,0.05,North America,Premium
3153,2025-05-24,iPhone 15,Electronics,1,800.46,0.0,North America,Consumer
3154,2025-05-24,Ergonomic Chair,Home,1,169.34,0.1,North America,Premium
3155,2025-05-24,Ergonomic Chair,Home,3,74.46,0.0,LATAM,Corporate
3156,2025-05-24,Denim Jeans,Clothing,4,39.19,0.0,North America,Home Office
3157,2025-05-24,Smartwatch Ultra,Electronics,3,327.15,0.0,APAC,Premium
3158,2025-05-25,Coffee Maker,Home,3,87.25,0.0,APAC,Corporate
3159,2025-05-25,Denim Jeans,Clothing,1,35.11,0.15,North America,Consumer
3160,2025-05-25,Coffee Maker,Home,4,299.25,0.0,North America,Consumer
3161,2025-05-25,Tennis Racket,Sports,3,108.9,0.0,North America,Premium
3162,2025-05-25,MacBook Air,Electronics,3,633.93,0.0,North America,Consumer
3163,2025-05-25,Standing Desk,Home,3,295.51,0.0,LATAM,Home Office
3164,2025-05-25,Running Shoes,Clothing,2,51.02,0.05,APAC,Consumer
3165,2025-05-25,LED Desk Lamp,Home,1,61.23,0.1,LATAM,Premium
3166,2025-05-25,Dumbbell Set,Sports,2,40.21,0.0,Europe,Home Office
3167,2025-05-25,Air Purifier,Home,2,352.56,0.0,APAC,Premium
3168,2025-05-25,Ergonomic Chair,Home,4,318.5,0.0,APAC,Home Office
3169,2025-05-25,Leather Jacket,Clothing,4,141.78,0.0,LATAM,Consumer
3170,2025-05-25,Bluetooth Speaker,Electronics,4,1165.31,0.1,LATAM,Home Office
3171,2025-05-25,iPad Pro,Electronics,1,369.33,0.1,North America,Premium
3172,2025-05-26,MacBook Air,Electronics,2,517.16,0.0,LATAM,Home Office
3173,2025-05-26,MacBook Air,Electronics,2,254.73,0.05,North America,Corporate
3174,2025-05-26,Smartwatch Ultra,Electronics,2,215.98,0.0,LATAM,Premium
3175,2025-05-26,LED Desk Lamp,Home,3,396.68,0.1,APAC,Consumer
3176,2025-05-26,Cotton T-Shirt,Clothing,4,130.32,0.0,LATAM,Home Office
3177,2025-05-26,Cotton T-Shirt,Clothing,2,71.85,0.2,APAC,Corporate
3178,2025-05-26,Camping Tent,Sports,1,162.94,0.15,North America,Home Office
3179,2025-05-26,Running Shoes,Clothing,2,68.5,0.0,APAC,Corporate
3180,2025-05-26,Leather Jacket,Clothing,4,114.36,0.0,Europe,Premium
3181,2025-05-26,Dumbbell Set,Sports,1,35.88,0.15,APAC,Consumer
3182,2025-05-26,iPad Pro,Electronics,4,706.54,0.2,LATAM,Home Office
3183,2025-05-26,Sleeping Bag,Sports,2,194.25,0.0,Europe,Home Office
3184,2025-05-26,Air Purifier,Home,1,166.68,0.1,LATAM,Corporate
3185,2025-05-26,MacBook Air,Electronics,1,1146.12,0.0,North America,Premium
3186,2025-05-26,Cotton T-Shirt,Clothing,2,99.35,0.0,North America,Consumer
3187,2025-05-26,Dumbbell Set,Sports,3,147.31,0.05,LATAM,Home Office
3188,2025-05-26,iPad Pro,Electronics,3,800.19,0.15,LATAM,Consumer
3189,2025-05-26,Smartwatch Ultra,Electronics,3,424.65,0.0,North America,Premium
3190,2025-05-27,Wool Sweater,Clothing,2,114.51,0.0,North America,Corporate
3191,2025-05-27,Bluetooth Speaker,Electronics,2,809.22,0.05,APAC,Consumer
3192,2025-05-27,iPad Pro,Electronics,2,672.57,0.0,Europe,Home Office
3193,2025-05-27,Yoga Mat,Sports,4,94.27,0.05,LATAM,Corporate
3194,2025-05-27,Tennis Racket,Sports,2,184.4,0.0,Europe,Home Office
3195,2025-05-27,Camping Tent,Sports,3,25.1,0.05,APAC,Home Office
3196,2025-05-27,Standing Desk,Home,4,198.12,0.05,LATAM,Consumer
3197,2025-05-27,iPad Pro,Electronics,1,771.94,0.2,LATAM,Corporate
3198,2025-05-27,Yoga Mat,Sports,1,159.16,0.0,Europe,Premium
3199,2025-05-27,LED Desk Lamp,Home,1,273.68,0.0,LATAM,Home Office
3200,2025-05-27,Bluetooth Speaker,Electronics,3,870.71,0.0,North America,Home Office
3201,2025-05-27,iPhone 15,Electronics,3,507.78,0.15,Europe,Home Office
3202,2025-05-27,Yoga Mat,Sports,1,148.74,0.0,APAC,Premium
3203,2025-05-27,Denim Jeans,Clothing,4,113.99,0.15,Europe,Corporate
3204,2025-05-27,Standing Desk,Home,4,290.94,0.05,Europe,Corporate
3205,2025-05-27,Tennis Racket,Sports,1,74.52,0.0,Europe,Home Office
3206,2025-05-27,Sleeping Bag,Sports,1,103.74,0.0,LATAM,Consumer
3207,2025-05-28,Denim Jeans,Clothing,3,45.94,0.0,North America,Corporate
3208,2025-05-28,Bluetooth Speaker,Electronics,3,711.27,0.0,LATAM,Corporate
3209,2025-05-28,Running Shoes,Clothing,1,80.39,0.05,LATAM,Corporate
3210,2025-05-28,Sleeping Bag,Sports,2,131.57,0.2,North America,Premium
3211,2025-05-28,Camping Tent,Sports,4,132.76,0.0,APAC,Home Office
3212,2025-05-28,Standing Desk,Home,4,243.17,0.2,APAC,Consumer
3213,2025-05-28,Tennis Racket,Sports,3,190.83,0.0,APAC,Consumer
3214,2025-05-28,iPad Pro,Electronics,1,1184.61,0.1,Europe,Corporate
3215,2025-05-28,Ergonomic Chair,Home,1,350.45,0.05,LATAM,Premium
3216,2025-05-28,iPhone 15,Electronics,2,521.28,0.0,North America,Premium
3217,2025-05-28,Coffee Maker,Home,4,315.47,0.0,LATAM,Corporate
3218,2025-05-28,Sleeping Bag,Sports,4,108.16,0.05,LATAM,Premium
3219,2025-05-28,Leather Jacket,Clothing,1,66.46,0.2,LATAM,Consumer
3220,2025-05-28,Air Purifier,Home,4,330.15,0.0,APAC,Home Office
3221,2025-05-28,Cotton T-Shirt,Clothing,2,130.96,0.05,APAC,Home Office
3222,2025-05-28,Camping Tent,Sports,1,161.99,0.1,Europe,Premium
3223,2025-05-28,Air Purifier,Home,1,285.78,0.0,Europe,Corporate
3224,2025-05-28,Coffee Maker,Home,1,140.41,0.0,LATAM,Consumer
3225,2025-05-28,Camping Tent,Sports,3,166.04,0.15,Europe,Home Office
3226,2025-05-29,Sleeping Bag,Sports,2,81.94,0.1,APAC,Corporate
3227,2025-05-29,Ergonomic Chair,Home,2,384.51,0.0,LATAM,Home Office
3228,2025-05-29,iPad Pro,Electronics,2,894.99,0.0,Europe,Corporate
3229,2025-05-29,Leather Jacket,Clothing,2,142.21,0.05,North America,Home Office
3230,2025-05-29,Sleeping Bag,Sports,2,35.91,0.0,APAC,Corporate
3231,2025-05-29,Wool Sweater,Clothing,1,43.73,0.2,APAC,Consumer
3232,2025-05-29,Camping Tent,Sports,1,22.39,0.0,Europe,Home Office
3233,2025-05-29,Camping Tent,Sports,1,62.18,0.1,North America,Corporate
3234,2025-05-29,Ergonomic Chair,Home,3,381.47,0.2,North America,Premium
3235,2025-05-29,Bluetooth Speaker,Electronics,1,833.73,0.1,APAC,Home Office
3236,2025-05-29,LED Desk Lamp,Home,3,53.68,0.05,Europe,Consumer
3237,2025-05-29,Running Shoes,Clothing,4,54.67,0.0,LATAM,Home Office
3238,2025-05-29,Yoga Mat,Sports,3,97.82,0.0,North America,Corporate
3239,2025-05-29,Wool Sweater,Clothing,4,108.58,0.05,North America,Home Office
3240,2025-05-30,Bluetooth Speaker,Electronics,1,1067.13,0.0,APAC,Premium
3241,2025-05-30,MacBook Air,Electronics,2,504.23,0.0,North America,Premium
3242,2025-05-30,Dumbbell Set,Sports,1,86.92,0.0,Europe,Premium
3243,2025-05-30,Coffee Maker,Home,4,330.96,0.0,North America,Consumer
3244,2025-05-30,Dumbbell Set,Sports,2,34.18,0.0,APAC,Consumer
3245,2025-05-30,Bluetooth Speaker,Electronics,2,1126.79,0.0,North America,Corporate
3246,2025-05-30,Yoga Mat,Sports,4,176.22,0.05,Europe,Corporate
3247,2025-05-30,Air Purifier,Home,2,85.82,0.0,APAC,Home Office
3248,2025-05-30,LED Desk Lamp,Home,4,340.06,0.15,LATAM,Corporate
3249,2025-05-30,Denim Jeans,Clothing,1,138.77,0.05,North America,Consumer
3250,2025-05-30,Sleeping Bag,Sports,2,46.26,0.0,North America,Premium
3251,2025-05-30,Leather Jacket,Clothing,2,122.35,0.05,APAC,Home Office
3252,2025-05-30,Dumbbell Set,Sports,3,34.22,0.0,LATAM,Premium
3253,2025-05-30,iPhone 15,Electronics,3,219.11,0.0,North America,Consumer
3254,2025-05-30,iPad Pro,Electronics,1,931.55,0.05,APAC,Premium
3255,2025-05-31,Cotton T-Shirt,Clothing,4,145.27,0.15,Europe,Consumer
3256,2025-05-31,Cotton T-Shirt,Clothing,3,110.02,0.0,APAC,Premium
3257,2025-05-31,Air Purifier,Home,2,277.88,0.0,LATAM,Consumer
3258,2025-05-31,Running Shoes,Clothing,4,36.46,0.0,North America,Corporate
3259,2025-05-31,Bluetooth Speaker,Electronics,2,615.83,0.05,LATAM,Consumer
3260,2025-05-31,Wool Sweater,Clothing,3,61.78,0.0,APAC,Consumer
3261,2025-05-31,Air Purifier,Home,3,212.46,0.1,LATAM,Consumer
3262,2025-05-31,Running Shoes,Clothing,1,45.55,0.0,LATAM,Corporate
3263,2025-05-31,Camping Tent,Sports,3,140.56,0.0,Europe,Corporate
3264,2025-05-31,Standing Desk,Home,2,94.93,0.15,LATAM,Consumer
3265,2025-05-31,Air Purifier,Home,4,159.15,0.05,LATAM,Home Office
3266,2025-05-31,Bluetooth Speaker,Electronics,2,1001.97,0.0,North America,Premium
3267,2025-05-31,Running Shoes,Clothing,4,108.45,0.05,Europe,Consumer
3268,2025-05-31,Smartwatch Ultra,Electronics,4,594.46,0.05,North America,Home Office
3269,2025-05-31,Cotton T-Shirt,Clothing,1,66.66,0.15,North America,Consumer
3270,2025-05-31,iPhone 15,Electronics,3,688.76,0.0,APAC,Premium
3271,2025-06-01,iPhone 15,Electronics,2,721.21,0.1,North America,Premium
3272,2025-06-01,Wool Sweater,Clothing,4,50.97,0.1,LATAM,Home Office
3273,2025-06-01,Coffee Maker,Home,1,87.99,0.05,North America,Premium
3274,2025-06-01,Coffee Maker,Home,1,127.74,0.0,APAC,Premium
3275,2025-06-01,Bluetooth Speaker,Electronics,1,1177.38,0.0,North America,Corporate
3276,2025-06-01,Standing Desk,Home,3,269.87,0.0,Europe,Corporate
3277,2025-06-01,MacBook Air,Electronics,3,1091.2,0.0,Europe,Corporate
3278,2025-06-01,Standing Desk,Home,2,246.63,0.15,APAC,Consumer
3279,2025-06-01,Running Shoes,Clothing,4,122.06,0.0,Europe,Corporate
3280,2025-06-01,Leather Jacket,Clothing,4,147.6,0.0,APAC,Corporate
3281,2025-06-01,Bluetooth Speaker,Electronics,3,509.24,0.2,Europe,Consumer
3282,2025-06-02,Running Shoes,Clothing,3,133.49,0.0,APAC,Premium
3283,2025-06-02,Dumbbell Set,Sports,1,178.88,0.0,APAC,Corporate
3284,2025-06-02,MacBook Air,Electronics,2,272.78,0.0,Europe,Home Office
3285,2025-06-02,Sleeping Bag,Sports,3,125.91,0.0,LATAM,Premium
3286,2025-06-02,Wool Sweater,Clothing,3,61.8,0.0,APAC,Premium
3287,2025-06-02,Standing Desk,Home,4,149.94,0.15,APAC,Home Office
3288,2025-06-02,Ergonomic Chair,Home,3,153.43,0.05,LATAM,Premium
3289,2025-06-02,Sleeping Bag,Sports,1,97.6,0.2,LATAM,Corporate
3290,2025-06-02,Sleeping Bag,Sports,2,40.04,0.15,North America,Premium
3291,2025-06-02,Wool Sweater,Clothing,3,72.89,0.0,APAC,Home Office
3292,2025-06-02,Ergonomic Chair,Home,3,295.62,0.0,North America,Consumer
3293,2025-06-03,Standing Desk,Home,4,124.44,0.15,Europe,Home Office
3294,2025-06-03,Ergonomic Chair,Home,3,245.84,0.1,North America,Corporate
3295,2025-06-03,LED Desk Lamp,Home,4,182.2,0.0,APAC,Home Office
3296,2025-06-03,Coffee Maker,Home,4,328.22,0.2,Europe,Corporate
3297,2025-06-03,Running Shoes,Clothing,1,80.9,0.0,Europe,Premium
3298,2025-06-03,LED Desk Lamp,Home,1,130.46,0.0,APAC,Premium
3299,2025-06-03,iPad Pro,Electronics,2,746.34,0.0,North America,Corporate
3300,2025-06-03,Coffee Maker,Home,3,105.44,0.2,LATAM,Corporate
3301,2025-06-03,Leather Jacket,Clothing,3,76.07,0.05,APAC,Corporate
3302,2025-06-03,iPhone 15,Electronics,4,741.26,0.0,LATAM,Consumer
3303,2025-06-03,Bluetooth Speaker,Electronics,3,886.85,0.0,North America,Home Office
3304,2025-06-03,Running Shoes,Clothing,4,119.88,0.1,Europe,Consumer
3305,2025-06-03,Wool Sweater,Clothing,4,122.41,0.0,APAC,Premium
3306,2025-06-03,Sleeping Bag,Sports,3,66.31,0.0,North America,Corporate
3307,2025-06-03,Wool Sweater,Clothing,4,148.8,0.05,LATAM,Consumer
3308,2025-06-03,Smartwatch Ultra,Electronics,1,575.99,0.05,North America,Corporate
3309,2025-06-03,Yoga Mat,Sports,2,147.4,0.05,APAC,Consumer
3310,2025-06-04,Ergonomic Chair,Home,1,181.24,0.1,LATAM,Premium
3311,2025-06-04,Yoga Mat,Sports,3,95.29,0.05,North America,Premium
3312,2025-06-04,LED Desk Lamp,Home,1,387.19,0.0,APAC,Corporate
3313,2025-06-04,Tennis Racket,Sports,2,166.35,0.05,APAC,Premium
3314,2025-06-04,iPad Pro,Electronics,2,305.58,0.05,Europe,Home Office
3315,2025-06-04,Air Purifier,Home,4,337.26,0.0,LATAM,Consumer
3316,2025-06-04,Standing Desk,Home,3,134.17,0.2,LATAM,Home Office
3317,2025-06-04,Running Shoes,Clothing,1,95.2,0.2,Europe,Consumer
3318,2025-06-04,Sleeping Bag,Sports,4,177.98,0.0,LATAM,Home Office
3319,2025-06-04,Yoga Mat,Sports,4,170.8,0.0,North America,Corporate
3320,2025-06-04,MacBook Air,Electronics,1,555.62,0.0,Europe,Premium
3321,2025-06-05,Yoga Mat,Sports,3,187.3,0.0,North America,Corporate
3322,2025-06-05,Coffee Maker,Home,4,74.64,0.2,APAC,Corporate
3323,2025-06-05,Dumbbell Set,Sports,1,136.33,0.05,APAC,Premium
3324,2025-06-05,Running Shoes,Clothing,4,74.0,0.2,North America,Corporate
3325,2025-06-05,Denim Jeans,Clothing,1,43.71,0.05,APAC,Corporate
3326,2025-06-05,Tennis Racket,Sports,3,56.0,0.05,APAC,Consumer
3327,2025-06-05,LED Desk Lamp,Home,3,240.15,0.05,North America,Consumer
3328,2025-06-05,Coffee Maker,Home,1,337.9,0.15,LATAM,Premium
3329,2025-06-05,LED Desk Lamp,Home,1,371.79,0.1,LATAM,Corporate
3330,2025-06-05,Yoga Mat,Sports,1,67.56,0.05,APAC,Premium
